"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20190603","은평구","0.029","0.051","0.3","0.004","39","22"
"20190603","자연사박물관","","0.018","0.2","","37","20"
"20190603","정릉로","0.052","0.018","0.5","0.005","49","27"
"20190603","종로","0.042","0.04","0.5","0.003","35","19"
"20190603","종로구","0.032","0.043","0.5","0.004","34","18"
"20190603","중구","0.038","0.047","0.5","0.003","30","18"
"20190603","중랑구","0.023","0.052","0.4","0.006","33","23"
"20190603","천호대로","0.054","0.042","0.5","0.003","50","23"
"20190603","청계천로","0.047","0.038","0.7","0.004","37","23"
"20190603","한강대로","0.046","0.026","0.5","0.004","56","28"
"20190603","행주","0.027","0.037","0.8","0.004","40","16"
"20190603","홍릉로","0.044","0.041","0.5","0.004","54","29"
"20190603","화랑로","0.044","0.032","0.3","0.003","45","27"
"20190602","강남구","0.019","0.044","0.4","0.005","30","19"
"20190602","강남대로","0.051","0.037","0.5","0.005","45","26"
"20190602","강동구","0.021","0.04","0.5","0.004","36","23"
"20190602","강변북로","0.05","0.028","0.4","0.004","50","30"
"20190602","강북구","0.013","0.051","0.4","0.003","33","18"
"20190602","강서구","0.024","0.055","0.5","0.006","33","20"
"20190602","공항대로","0.03","0.039","0.4","0.005","32","21"
"20190602","관악구","0.025","0.05","0.4","0.004","45","29"
"20190602","관악산","0.009","0.051","0.3","0.004","37","21"
"20190602","광진구","0.02","0.045","0.6","0.006","47","33"
"20190602","구로구","0.02","0.051","0.3","0.004","43","29"
"20190602","궁동","0.031","0.038","0.4","0.005","31","17"
"20190602","금천구","0.025","0.041","0.4","0.004","29","19"
"20190602","남산","0.024","0.057","1","0.006","40","24"
"20190602","노원구","0.017","0.047","0.4","0.004","33","23"
"20190602","도봉구","0.012","0.057","0.4","0.005","40","23"
"20190602","도산대로","0.024","0.049","0.9","0.005","52","34"
"20190602","동대문구","0.019","0.056","0.4","0.005","29","20"
"20190602","동작구","0.024","0.044","0.5","0.004","34","20"
"20190602","동작대로","0.051","0.036","0.6","0.006","49","30"
"20190602","마포구","0.019","0.05","0.4","0.004","44","29"
"20190602","마포아트센터","0.02","0.051","0.3","0.004","32","18"
"20190602","북한산","0.007","0.053","0.7","0.004","32","23"
"20190602","서대문구","0.016","0.055","0.7","0.004","44","26"
"20190602","서울숲","0.018","0.046","0.8","0.004","66","26"
"20190602","서초구","0.025","0.05","0.4","0.003","45","31"
"20190602","성동구","0.023","0.059","0.5","0.004","45","27"
"20190602","성북구","0.021","0.05","0.7","0.004","43","24"
"20190602","세곡","0.028","0.041","1.1","0.004","29","18"
"20190602","송파구","0.031","0.047","0.5","0.004","41","24"
"20190602","시흥대로","0.044","0.043","0.6","0.005","43","23"
"20190602","신촌로","0.049","0.038","0.7","0.004","38","26"
"20190602","양천구","0.023","0.045","0.5","0.004","35","20"
"20190602","영등포구","0.022","0.04","0.4","0.004","46","31"
"20190602","영등포로","0.05","0.037","0.6","0.004","39","23"
"20190602","올림픽공원","0.022","0.042","0.5","0.004","36","21"
"20190602","용산구","0.028","0.048","0.4","0.004","30","21"
"20190602","은평구","0.018","0.06","0.3","0.005","37","24"
"20190602","자연사박물관","","0.028","0.1","","33","20"
"20190602","정릉로","0.034","0.03","0.4","0.005","47","31"
"20190602","종로","0.025","0.051","0.5","0.004","31","18"
"20190602","종로구","0.021","0.049","0.5","0.004","31","18"
"20190602","중구","0.026","0.056","0.5","0.004","28","19"
"20190602","중랑구","0.015","0.055","0.4","0.006","29","23"
"20190602","천호대로","0.034","0.05","0.5","0.004","41","21"
"20190602","청계천로","0.027","0.051","0.5","0.005","35","23"
"20190602","한강대로","0.035","0.031","0.5","0.005","54","33"
"20190602","행주","0.018","0.05","0.8","0.004","38","17"
"20190602","홍릉로","0.031","0.049","0.5","0.004","49","29"
"20190602","화랑로","0.03","0.04","0.3","0.003","38","24"
"20190601","강남구","0.014","0.046","0.3","0.005","26","18"
"20190601","강남대로","0.048","0.036","0.4","0.004","43","30"
"20190601","강동구","0.017","0.042","0.4","0.004","31","22"
"20190601","강변북로","0.052","0.027","0.3","0.004","48","30"
"20190601","강북구","0.016","0.043","0.4","0.003","34","20"
"20190601","강서구","0.018","0.051","0.3","0.005","32","21"
"20190601","공항대로","0.026","0.038","0.4","0.005","31","23"
"20190601","관악구","0.015","0.055","0.2","0.004","40","30"
"20190601","관악산","0.009","0.052","0.3","0.004","34","25"
"20190601","광진구","0.017","0.046","0.5","0.005","41","34"
"20190601","구로구","0.011","0.056","0.2","0.004","39","32"
"20190601","궁동","0.028","0.034","0.4","0.005","31","18"
"20190601","금천구","0.018","0.043","0.4","0.004","29","22"
"20190601","남산","0.018","0.057","0.9","0.005","34","24"
"20190601","노원구","0.022","0.039","0.4","0.004","32","22"
"20190601","도봉구","0.015","0.045","0.4","0.005","39","27"
"20190601","도산대로","0.019","0.052","0.7","0.004","46","31"
"20190601","동대문구","0.016","0.054","0.3","0.004","26","20"
"20190601","동작구","0.016","0.046","0.3","0.004","32","22"
"20190601","동작대로","0.044","0.038","0.4","0.005","51","32"
"20190601","마포구","0.015","0.051","0.3","0.004","43","33"
"20190601","마포아트센터","0.015","0.053","0.2","0.004","30","20"
"20190601","북한산","0.01","0.043","0.7","0.004","36","28"
"20190601","서대문구","0.017","0.049","0.7","0.004","40","29"
"20190601","서울숲","0.015","0.047","0.7","0.004","49","27"
"20190601","서초구","0.014","0.056","0.3","0.003","39","30"
"20190601","성동구","0.023","0.056","0.3","0.004","39","28"
"20190601","성북구","0.025","0.042","0.7","0.003","41","28"
"20190601","세곡","0.025","0.04","1","0.004","27","18"
"20190601","송파구","0.02","0.052","0.3","0.003","36","26"
"20190601","시흥대로","0.033","0.045","0.5","0.004","34","21"
"20190601","신촌로","0.045","0.038","0.7","0.004","36","26"
"20190601","양천구","0.016","0.042","0.4","0.004","34","22"
"20190601","영등포구","0.012","0.045","0.3","0.003","43","34"
"20190601","영등포로","0.044","0.034","0.6","0.004","38","24"
"20190601","올림픽공원","0.017","0.044","0.5","0.003","30","20"
"20190601","용산구","0.024","0.049","0.4","0.003","27","21"
"20190601","은평구","0.021","0.051","0.3","0.005","40","29"
"20190601","자연사박물관","","0.031","0.1","","33","22"
"20190601","정릉로","0.041","0.026","0.4","0.005","48","36"
"20190601","종로","0.03","0.045","0.4","0.004","32","19"
"20190601","종로구","0.021","0.046","0.4","0.004","29","19"
"20190601","중구","0.022","0.055","0.4","0.004","27","20"
"20190601","중랑구","0.017","0.048","0.4","0.006","26","21"
"20190601","천호대로","0.034","0.048","0.4","0.003","37","20"
"20190601","청계천로","0.029","0.046","0.5","0.005","33","23"
"20190601","한강대로","0.038","0.028","0.5","0.004","56","37"
"20190601","행주","0.013","0.05","0.8","0.004","34","19"
"20190601","홍릉로","0.033","0.042","0.5","0.004","47","29"
"20190601","화랑로","0.033","0.033","0.3","0.003","34","22"
"20190531","강남구","0.013","0.047","0.2","0.005","14","9"
"20190531","강남대로","0.045","0.041","0.3","0.004","27","11"
"20190531","강동구","0.015","0.043","0.3","0.004","19","10"
"20190531","강변북로","0.05","0.028","0.2","0.004","25","11"
"20190531","강북구","0.009","0.051","0.3","0.003","21","9"
"20190531","강서구","0.017","0.056","0.3","0.004","20","9"
"20190531","공항대로","0.029","0.041","0.3","0.005","21","11"
"20190531","관악구","0.014","0.056","0.2","0.004","23","12"
"20190531","관악산","0.01","0.052","0.2","0.004","20","11"
"20190531","광진구","0.016","0.046","0.4","0.005","23","15"
"20190531","구로구","0.011","0.056","0.2","0.004","20","13"
"20190531","궁동","0.028","0.037","0.4","0.005","24","9"
"20190531","금천구","0.019","0.043","0.3","0.003","18","11"
"20190531","남산","0.017","0.058","0.8","0.005","21","11"
"20190531","노원구","0.012","0.049","0.3","0.004","19","10"
"20190531","도봉구","0.008","0.057","0.3","0.005","21","9"
"20190531","도산대로","0.02","0.05","0.7","0.004","26","14"
"20190531","동대문구","0.014","0.056","0.3","0.004","14","8"
"20190531","동작구","0.014","0.047","0.3","0.003","20","10"
"20190531","동작대로","0.04","0.043","0.4","0.005","29","13"
"20190531","마포구","0.014","0.052","0.2","0.004","26","15"
"20190531","마포아트센터","0.015","0.052","0.2","0.004","17","9"
"20190531","북한산","0.006","0.051","0.6","0.003","19","13"
"20190531","서대문구","0.013","0.053","0.5","0.003","24","11"
"20190531","서울숲","0.015","0.047","0.7","0.003","28","13"
"20190531","서초구","0.014","0.056","0.2","0.003","23","14"
"20190531","성동구","0.023","0.055","0.3","0.003","23","9"
"20190531","성북구","0.023","0.045","0.5","0.003","30","11"
"20190531","세곡","0.021","0.046","0.9","0.003","17","9"
"20190531","송파구","0.019","0.053","0.3","0.003","21","11"
"20190531","시흥대로","0.028","0.05","0.3","0.004","20","9"
"20190531","신촌로","0.051","0.032","0.6","0.004","24","14"
"20190531","양천구","0.018","0.045","0.3","0.004","21","10"
"20190531","영등포구","0.014","0.044","0.2","0.003","28","15"
"20190531","영등포로","0.049","0.033","0.5","0.004","25","12"
"20190531","올림픽공원","0.014","0.046","0.4","0.004","21","11"
"20190531","용산구","0.023","0.05","0.3","0.003","15","8"
"20190531","은평구","0.015","0.059","0.2","0.005","24","14"
"20190531","자연사박물관","","0.037","0.1","","20","10"
"20190531","정릉로","0.042","0.028","0.3","0.005","24","15"
"20190531","종로","0.024","0.049","0.4","0.003","18","8"
"20190531","종로구","0.017","0.049","0.3","0.004","18","9"
"20190531","중구","0.018","0.056","0.3","0.004","16","9"
"20190531","중랑구","0.013","0.053","0.3","0.005","15","11"
"20190531","천호대로","0.028","0.052","0.3","0.003","24","10"
"20190531","청계천로","0.025","0.049","0.4","0.004","20","12"
"20190531","한강대로","0.032","0.03","0.4","0.004","31","15"
"20190531","행주","0.014","0.052","0.6","0.005","24","9"
"20190531","홍릉로","0.029","0.047","0.4","0.003","30","17"
"20190531","화랑로","0.028","0.041","0.1","0.003","22","10"
"20190530","강남구","0.023","0.044","0.4","0.006","35","21"
"20190530","강남대로","0.059","0.037","0.5","0.005","54","26"
"20190530","강동구","0.031","0.036","0.5","0.005","41","23"
"20190530","강변북로","0.06","0.025","0.4","0.004","56","28"
"20190530","강북구","0.022","0.044","0.5","0.004","44","21"
"20190530","강서구","0.028","0.058","0.5","0.006","45","24"
"20190530","공항대로","0.044","0.038","0.5","0.006","47","27"
"20190530","관악구","0.026","0.056","0.4","0.004","55","31"
"20190530","관악산","0.01","0.071","0.3","0.005","49","25"
"20190530","광진구","0.031","0.037","0.8","0.006","52","30"
"20190530","구로구","0.02","0.058","0.3","0.004","54","32"
"20190530","궁동","0.037","0.038","0.5","0.005","47","21"
"20190530","금천구","0.027","0.047","0.5","0.005","38","23"
"20190530","남산","0.026","0.062","1","0.007","53","23"
"20190530","노원구","0.03","0.039","0.5","0.005","41","23"
"20190530","도봉구","0.019","0.048","0.5","0.005","44","23"
"20190530","도산대로","0.029","0.048","0.9","0.006","58","29"
"20190530","동대문구","0.031","0.051","0.5","0.005","38","21"
"20190530","동작구","0.026","0.048","0.4","0.004","43","24"
"20190530","동작대로","0.054","0.042","0.6","0.006","59","31"
"20190530","마포구","0.023","0.052","0.4","0.004","58","31"
"20190530","마포아트센터","0.025","0.053","0.3","0.005","37","20"
"20190530","북한산","0.014","0.047","0.7","0.004","44","27"
"20190530","서대문구","0.027","0.048","0.8","0.005","51","27"
"20190530","서울숲","0.027","0.041","0.8","0.004","54","27"
"20190530","서초구","0.025","0.054","0.4","0.003","53","30"
"20190530","성동구","0.039","0.048","0.5","0.005","50","25"
"20190530","성북구","0.038","0.039","0.7","0.005","57","28"
"20190530","세곡","0.032","0.042","1","0.004","36","18"
"20190530","송파구","0.033","0.049","0.5","0.004","48","25"
"20190530","시흥대로","0.042","0.051","0.6","0.006","47","23"
"20190530","신촌로","0.063","0.033","0.8","0.005","48","27"
"20190530","양천구","0.026","0.047","0.5","0.006","47","24"
"20190530","영등포구","0.024","0.046","0.4","0.004","58","35"
"20190530","영등포로","0.063","0.033","0.7","0.005","53","26"
"20190530","올림픽공원","0.027","0.04","0.5","0.005","43","22"
"20190530","용산구","0.036","0.047","0.5","0.004","35","22"
"20190530","은평구","0.03","0.054","0.3","0.005","50","27"
"20190530","자연사박물관","","0.033","0.2","","43","22"
"20190530","정릉로","0.06","0.021","0.5","0.005","58","32"
"20190530","종로","0.043","0.038","0.6","0.005","41","21"
"20190530","종로구","0.036","0.042","0.6","0.005","43","20"
"20190530","중구","0.039","0.049","0.6","0.005","37","20"
"20190530","중랑구","0.026","0.045","0.5","0.007","36","23"
"20190530","천호대로","0.043","0.044","0.5","0.004","47","20"
"20190530","청계천로","0.045","0.035","0.7","0.006","42","24"
"20190530","한강대로","0.051","0.026","0.6","0.005","70","35"
"20190530","행주","0.027","0.051","0.8","0.005","52","20"
"20190530","홍릉로","0.047","0.04","0.6","0.005","61","31"
"20190530","화랑로","0.04","0.032","0.3","0.003","49","27"
"20190529","강남구","0.022","0.044","0.4","0.006","36","19"
"20190529","강남대로","0.06","0.033","0.5","0.005","61","27"
"20190529","강동구","0.029","0.035","0.5","0.005","41","18"
"20190529","강변북로","0.061","0.023","0.4","0.004","63","29"
"20190529","강북구","0.02","0.043","0.5","0.003","45","18"
"20190529","강서구","0.027","0.059","0.5","0.006","47","22"
"20190529","공항대로","0.042","0.039","0.5","0.006","46","24"
"20190529","관악구","0.025","0.056","0.4","0.004","60","31"
"20190529","관악산","0.011","0.049","0.3","0.004","49","22"
"20190529","광진구","0.029","0.039","0.8","0.006","54","30"
"20190529","구로구","0.021","0.057","0.4","0.004","60","35"
"20190529","궁동","0.035","0.038","0.5","0.005","44","18"
"20190529","금천구","0.026","0.048","0.5","0.005","40","22"
"20190529","남산","0.029","0.055","1","0.006","52","21"
"20190529","노원구","0.027","0.036","0.5","0.004","40","19"
"20190529","도봉구","0.018","0.046","0.5","0.005","48","21"
"20190529","도산대로","0.027","0.046","1","0.005","62","29"
"20190529","동대문구","0.027","0.049","0.4","0.005","39","17"
"20190529","동작구","0.026","0.045","0.4","0.004","42","22"
"20190529","동작대로","0.055","0.036","0.6","0.006","65","29"
"20190529","마포구","0.022","0.051","0.4","0.004","63","32"
"20190529","북한산","0.013","0.041","0.8","0.004","47","25"
"20190529","서대문구","0.026","0.043","0.7","0.004","56","26"
"20190529","서초구","0.023","0.054","0.4","0.003","55","31"
"20190529","성동구","0.035","0.05","0.5","0.004","55","26"
"20190529","성북구","0.037","0.037","0.7","0.004","63","29"
"20190529","세곡","0.036","0.034","0.8","0.004","34","16"
"20190529","송파구","0.033","0.044","0.5","0.004","50","25"
"20190529","시흥대로","0.052","0.045","0.7","0.005","53","23"
"20190529","신촌로","0.059","0.035","0.7","0.005","49","23"
"20190529","양천구","0.028","0.046","0.5","0.005","50","22"
"20190529","영등포구","0.024","0.044","0.4","0.004","63","35"
"20190529","영등포로","0.063","0.033","0.7","0.005","55","24"
"20190529","용산구","0.036","0.043","0.5","0.004","35","19"
"20190529","은평구","0.03","0.047","0.3","0.005","53","26"
"20190529","정릉로","0.058","0.02","0.5","0.005","58","31"
"20190529","종로","0.038","0.038","0.6","0.004","40","17"
"20190529","종로구","0.031","0.042","0.6","0.005","39","17"
"20190529","중구","0.033","0.05","0.5","0.004","37","17"
"20190529","중랑구","0.022","0.044","0.4","0.006","35","19"
"20190529","천호대로","0.044","0.04","0.5","0.004","48","18"
"20190529","청계천로","0.042","0.038","0.7","0.005","42","21"
"20190529","한강대로","0.044","0.028","0.6","0.005","72","34"
